,ts_code,exchange,name,per_unit,opt_type,call_put,exercise_type,exercise_price,maturity_date,list_date,delist_date
612,10001912.SH,SSE,华夏上证50ETF期权2003认购2.90,10000.0,ETF期权,C,欧式,2.9,20200325,20190725,20200325
613,10001913.SH,SSE,华夏上证50ETF期权2003认购2.95,10000.0,ETF期权,C,欧式,2.95,20200325,20190725,20200325
614,10001914.SH,SSE,华夏上证50ETF期权2003认购3.00,10000.0,ETF期权,C,欧式,3.0,20200325,20190725,20200325
615,10001915.SH,SSE,华夏上证50ETF期权2003认购3.10,10000.0,ETF期权,C,欧式,3.1,20200325,20190725,20200325
616,10001916.SH,SSE,华夏上证50ETF期权2003认购3.20,10000.0,ETF期权,C,欧式,3.2,20200325,20190725,20200325
617,10001917.SH,SSE,华夏上证50ETF期权2003认购3.30,10000.0,ETF期权,C,欧式,3.3,20200325,20190725,20200325
618,10001918.SH,SSE,华夏上证50ETF期权2003认沽2.75,10000.0,ETF期权,P,欧式,2.75,20200325,20190725,20200325
619,10001919.SH,SSE,华夏上证50ETF期权2003认沽2.80,10000.0,ETF期权,P,欧式,2.8,20200325,20190725,20200325
620,10001920.SH,SSE,华夏上证50ETF期权2003认沽2.85,10000.0,ETF期权,P,欧式,2.85,20200325,20190725,20200325
621,10001921.SH,SSE,华夏上证50ETF期权2003认沽2.90,10000.0,ETF期权,P,欧式,2.9,20200325,20190725,20200325
622,10001922.SH,SSE,华夏上证50ETF期权2003认沽2.95,10000.0,ETF期权,P,欧式,2.95,20200325,20190725,20200325
623,10001923.SH,SSE,华夏上证50ETF期权2003认沽3.00,10000.0,ETF期权,P,欧式,3.0,20200325,20190725,20200325
624,10001924.SH,SSE,华夏上证50ETF期权2003认沽3.10,10000.0,ETF期权,P,欧式,3.1,20200325,20190725,20200325
625,10001925.SH,SSE,华夏上证50ETF期权2003认沽3.20,10000.0,ETF期权,P,欧式,3.2,20200325,20190725,20200325
626,10001926.SH,SSE,华夏上证50ETF期权2003认沽3.30,10000.0,ETF期权,P,欧式,3.3,20200325,20190725,20200325
627,10000584.SH,SSE,华夏上证50ETF期权1604认沽2.15,10000.0,ETF期权,P,欧式,2.15,20160427,20160225,20160427
628,10000278.SH,SSE,华夏上证50ETF期权1508认沽2.55,10000.0,ETF期权,P,欧式,2.55,20150826,20150630,20150826
629,10001035.SH,SSE,华夏上证50ETF期权1711认购2.95,10000.0,ETF期权,C,欧式,2.95,20171122,20171027,20171122
630,10001036.SH,SSE,华夏上证50ETF期权1711认沽2.95,10000.0,ETF期权,P,欧式,2.95,20171122,20171027,20171122
631,10001037.SH,SSE,华夏上证50ETF期权1712认购2.896,10185.0,ETF期权,C,欧式,2.896,20171227,20171027,20171227
632,10001038.SH,SSE,华夏上证50ETF期权1712认沽2.896,10185.0,ETF期权,P,欧式,2.896,20171227,20171027,20171227
633,10001039.SH,SSE,华夏上证50ETF期权1803认购2.896,10185.0,ETF期权,C,欧式,2.896,20180328,20171027,20180328
634,10001040.SH,SSE,华夏上证50ETF期权1803认沽2.896,10185.0,ETF期权,P,欧式,2.896,20180328,20171027,20180328
635,10001041.SH,SSE,华夏上证50ETF期权1806认购2.896,10185.0,ETF期权,C,欧式,2.896,20180627,20171027,20180627
636,10001042.SH,SSE,华夏上证50ETF期权1806认沽2.896,10185.0,ETF期权,P,欧式,2.896,20180627,20171027,20180627
637,10000623.SH,SSE,华夏上证50ETF期权1612认沽2.153,10220.0,ETF期权,P,欧式,2.153,20161228,20160428,20161228
638,10000119.SH,SSE,华夏上证50ETF期权1505认购2.80,10000.0,ETF期权,C,欧式,2.8,20150527,20150331,20150527
639,10000695.SH,SSE,华夏上证50ETF期权1703认购2.348,10220.0,ETF期权,C,欧式,2.348,20170322,20160816,20170322
640,10000240.SH,SSE,华夏上证50ETF期权1512认沽2.80,10000.0,ETF期权,P,欧式,2.8,20151223,20150623,20151223
641,10000344.SH,SSE,华夏上证50ETF期权1512认沽2.20,10000.0,ETF期权,P,欧式,2.2,20151223,20150824,20151223
642,10000219.SH,SSE,华夏上证50ETF期权1507认沽2.95,10000.0,ETF期权,P,欧式,2.95,20150722,20150529,20150722
643,10000817.SH,SSE,华夏上证50ETF期权1701认购2.25,10000.0,ETF期权,C,欧式,2.25,20170125,20161206,20170125
644,10000209.SH,SSE,华夏上证50ETF期权1507认购3.30,10000.0,ETF期权,C,欧式,3.3,20150722,20150528,20150722
645,10001883.SH,SSE,华夏上证50ETF期权1908认购2.70,10000.0,ETF期权,C,欧式,2.7,20190828,20190627,20190828
646,10001884.SH,SSE,华夏上证50ETF期权1908认购2.75,10000.0,ETF期权,C,欧式,2.75,20190828,20190627,20190828
647,10001885.SH,SSE,华夏上证50ETF期权1908认购2.80,10000.0,ETF期权,C,欧式,2.8,20190828,20190627,20190828
648,10001886.SH,SSE,华夏上证50ETF期权1908认购2.85,10000.0,ETF期权,C,欧式,2.85,20190828,20190627,20190828
649,10001887.SH,SSE,华夏上证50ETF期权1908认购2.90,10000.0,ETF期权,C,欧式,2.9,20190828,20190627,20190828
650,10001888.SH,SSE,华夏上证50ETF期权1908认购2.95,10000.0,ETF期权,C,欧式,2.95,20190828,20190627,20190828
651,10001889.SH,SSE,华夏上证50ETF期权1908认购3.00,10000.0,ETF期权,C,欧式,3.0,20190828,20190627,20190828
652,10001890.SH,SSE,华夏上证50ETF期权1908认购3.10,10000.0,ETF期权,C,欧式,3.1,20190828,20190627,20190828
653,10001891.SH,SSE,华夏上证50ETF期权1908认购3.20,10000.0,ETF期权,C,欧式,3.2,20190828,20190627,20190828
654,10001892.SH,SSE,华夏上证50ETF期权1908认沽2.70,10000.0,ETF期权,P,欧式,2.7,20190828,20190627,20190828
655,10001893.SH,SSE,华夏上证50ETF期权1908认沽2.75,10000.0,ETF期权,P,欧式,2.75,20190828,20190627,20190828
656,10001894.SH,SSE,华夏上证50ETF期权1908认沽2.80,10000.0,ETF期权,P,欧式,2.8,20190828,20190627,20190828
657,10001895.SH,SSE,华夏上证50ETF期权1908认沽2.85,10000.0,ETF期权,P,欧式,2.85,20190828,20190627,20190828
658,10001896.SH,SSE,华夏上证50ETF期权1908认沽2.90,10000.0,ETF期权,P,欧式,2.9,20190828,20190627,20190828
659,10001897.SH,SSE,华夏上证50ETF期权1908认沽2.95,10000.0,ETF期权,P,欧式,2.95,20190828,20190627,20190828
660,10001898.SH,SSE,华夏上证50ETF期权1908认沽3.00,10000.0,ETF期权,P,欧式,3.0,20190828,20190627,20190828
661,10001899.SH,SSE,华夏上证50ETF期权1908认沽3.10,10000.0,ETF期权,P,欧式,3.1,20190828,20190627,20190828
662,10001900.SH,SSE,华夏上证50ETF期权1908认沽3.20,10000.0,ETF期权,P,欧式,3.2,20190828,20190627,20190828
663,10000211.SH,SSE,华夏上证50ETF期权1507认购3.50,10000.0,ETF期权,C,欧式,3.5,20150722,20150528,20150722
664,10000549.SH,SSE,华夏上证50ETF期权1602认沽1.85,10000.0,ETF期权,P,欧式,1.85,20160224,20160127,20160224
665,10000567.SH,SSE,华夏上证50ETF期权1606认购1.80,10000.0,ETF期权,C,欧式,1.8,20160622,20160129,20160622
666,10000416.SH,SSE,华夏上证50ETF期权1510认购2.15,10000.0,ETF期权,C,欧式,2.15,20151028,20150828,20151028
667,10001043.SH,SSE,华夏上证50ETF期权1711认购3.00,10000.0,ETF期权,C,欧式,3.0,20171122,20171108,20171122
668,10001044.SH,SSE,华夏上证50ETF期权1711认沽3.00,10000.0,ETF期权,P,欧式,3.0,20171122,20171108,20171122
669,10001045.SH,SSE,华夏上证50ETF期权1712认购2.946,10185.0,ETF期权,C,欧式,2.946,20171227,20171108,20171227
670,10001046.SH,SSE,华夏上证50ETF期权1712认沽2.946,10185.0,ETF期权,P,欧式,2.946,20171227,20171108,20171227
671,10001047.SH,SSE,华夏上证50ETF期权1803认购2.946,10185.0,ETF期权,C,欧式,2.946,20180328,20171108,20180328
672,10001048.SH,SSE,华夏上证50ETF期权1803认沽2.946,10185.0,ETF期权,P,欧式,2.946,20180328,20171108,20180328
673,10001049.SH,SSE,华夏上证50ETF期权1806认购2.946,10185.0,ETF期权,C,欧式,2.946,20180627,20171108,20180627
674,10001050.SH,SSE,华夏上证50ETF期权1806认沽2.946,10185.0,ETF期权,P,欧式,2.946,20180627,20171108,20180627
675,10000472.SH,SSE,华夏上证50ETF期权1511认沽2.60,10000.0,ETF期权,P,欧式,2.6,20151125,20151109,20151125
676,10000683.SH,SSE,华夏上证50ETF期权1608认购2.40,10000.0,ETF期权,C,欧式,2.4,20160824,20160816,20160824
677,10000742.SH,SSE,华夏上证50ETF期权1611认沽2.50,10000.0,ETF期权,P,欧式,2.5,20161123,20161122,20161123
678,10000386.SH,SSE,华夏上证50ETF期权1508认沽1.90,10000.0,ETF期权,P,欧式,1.9,20150826,20150826,20150826
679,10000491.SH,SSE,华夏上证50ETF期权1601认购2.30,10000.0,ETF期权,C,欧式,2.3,20160127,20151130,20160127
680,10000509.SH,SSE,华夏上证50ETF期权1602认沽2.30,10000.0,ETF期权,P,欧式,2.3,20160224,20151229,20160224
681,10000483.SH,SSE,华夏上证50ETF期权1601认购2.55,10000.0,ETF期权,C,欧式,2.55,20160127,20151126,20160127
682,10000379.SH,SSE,华夏上证50ETF期权1603认沽2.05,10000.0,ETF期权,P,欧式,2.05,20160323,20150825,20160323
683,10000168.SH,SSE,华夏上证50ETF期权1504认沽3.30,10000.0,ETF期权,P,欧式,3.3,20150422,20150417,20150422
684,10000410.SH,SSE,华夏上证50ETF期权1510认沽1.85,10000.0,ETF期权,P,欧式,1.85,20151028,20150827,20151028
685,10001301.SH,SSE,华夏上证50ETF期权1805认购2.95,10000.0,ETF期权,C,欧式,2.95,20180523,20180330,20180523
686,10001302.SH,SSE,华夏上证50ETF期权1805认沽2.95,10000.0,ETF期权,P,欧式,2.95,20180523,20180330,20180523
687,10000057.SH,SSE,华夏上证50ETF期权1503认购2.55,10000.0,ETF期权,C,欧式,2.55,20150325,20150227,20150325
688,10000608.SH,SSE,华夏上证50ETF期权1605认沽2.15,10000.0,ETF期权,P,欧式,2.15,20160525,20160324,20160525
689,10000347.SH,SSE,华夏上证50ETF期权1603认沽2.15,10000.0,ETF期权,P,欧式,2.15,20160323,20150824,20160323
690,10000793.SH,SSE,华夏上证50ETF期权1703认沽2.35,10000.0,ETF期权,P,欧式,2.35,20170322,20161129,20170322
691,10000272.SH,SSE,华夏上证50ETF期权1512认沽2.60,10000.0,ETF期权,P,欧式,2.6,20151223,20150629,20151223
692,10000220.SH,SSE,华夏上证50ETF期权1507认沽3.00,10000.0,ETF期权,P,欧式,3.0,20150722,20150529,20150722
693,10000391.SH,SSE,华夏上证50ETF期权1509认沽1.85,10000.0,ETF期权,P,欧式,1.85,20150923,20150826,20150923
694,10000594.SH,SSE,华夏上证50ETF期权1604认沽2.25,10000.0,ETF期权,P,欧式,2.25,20160427,20160317,20160427
695,10000452.SH,SSE,华夏上证50ETF期权1606认购2.35,10000.0,ETF期权,C,欧式,2.35,20160622,20151029,20160622
696,10001703.SH,SSE,华夏上证50ETF期权1902认购2.75,10000.0,ETF期权,C,欧式,2.75,20190227,20190214,20190227
697,10001704.SH,SSE,华夏上证50ETF期权1902认沽2.75,10000.0,ETF期权,P,欧式,2.75,20190227,20190214,20190227
698,10001705.SH,SSE,华夏上证50ETF期权1903认购2.75,10000.0,ETF期权,C,欧式,2.75,20190327,20190214,20190327
699,10001706.SH,SSE,华夏上证50ETF期权1903认沽2.75,10000.0,ETF期权,P,欧式,2.75,20190327,20190214,20190327
700,10001707.SH,SSE,华夏上证50ETF期权1906认购2.75,10000.0,ETF期权,C,欧式,2.75,20190626,20190214,20190626
701,10001708.SH,SSE,华夏上证50ETF期权1906认沽2.75,10000.0,ETF期权,P,欧式,2.75,20190626,20190214,20190626
702,10001709.SH,SSE,华夏上证50ETF期权1909认购2.75,10000.0,ETF期权,C,欧式,2.75,20190925,20190214,20190925
703,10001710.SH,SSE,华夏上证50ETF期权1909认沽2.75,10000.0,ETF期权,P,欧式,2.75,20190925,20190214,20190925
704,10000313.SH,SSE,华夏上证50ETF期权1603认沽2.45,10000.0,ETF期权,P,欧式,2.45,20160323,20150728,20160323
705,10000752.SH,SSE,华夏上证50ETF期权1701认购2.397,10220.0,ETF期权,C,欧式,2.397,20170125,20161124,20170125
706,10001875.SH,SSE,华夏上证50ETF期权1907认购3.00,10000.0,ETF期权,C,欧式,3.0,20190724,20190612,20190724
707,10001876.SH,SSE,华夏上证50ETF期权1907认沽3.00,10000.0,ETF期权,P,欧式,3.0,20190724,20190612,20190724
708,10000124.SH,SSE,华夏上证50ETF期权1506认沽2.85,10000.0,ETF期权,P,欧式,2.85,20150624,20150331,20150624
709,10000432.SH,SSE,华夏上证50ETF期权1511认沽2.10,10000.0,ETF期权,P,欧式,2.1,20151125,20150924,20151125
710,10000271.SH,SSE,华夏上证50ETF期权1512认购2.70,10000.0,ETF期权,C,欧式,2.7,20151223,20150629,20151223
711,10000032.SH,SSE,华夏上证50ETF期权1509认购2.25,10000.0,ETF期权,C,欧式,2.25,20150923,20150209,20150923
712,10000114.SH,SSE,华夏上证50ETF期权1505认沽2.70,10000.0,ETF期权,P,欧式,2.7,20150527,20150326,20150527
713,10000720.SH,SSE,华夏上证50ETF期权1611认沽2.20,10000.0,ETF期权,P,欧式,2.2,20161123,20160929,20161123
714,10000214.SH,SSE,华夏上证50ETF期权1507认沽3.30,10000.0,ETF期权,P,欧式,3.3,20150722,20150528,20150722
715,10000314.SH,SSE,华夏上证50ETF期权1603认沽2.50,10000.0,ETF期权,P,欧式,2.5,20160323,20150728,20160323
716,10000615.SH,SSE,华夏上证50ETF期权1612认购2.006,10220.0,ETF期权,C,欧式,2.006,20161228,20160428,20161228
717,10000357.SH,SSE,华夏上证50ETF期权1509认购1.95,10000.0,ETF期权,C,欧式,1.95,20150923,20150825,20150923
718,10000126.SH,SSE,华夏上证50ETF期权1509认沽2.85,10000.0,ETF期权,P,欧式,2.85,20150923,20150331,20150923
719,10000235.SH,SSE,华夏上证50ETF期权1507认沽2.80,10000.0,ETF期权,P,欧式,2.8,20150722,20150623,20150722
720,10000304.SH,SSE,华夏上证50ETF期权1512认购2.45,10000.0,ETF期权,C,欧式,2.45,20151223,20150728,20151223
721,10000577.SH,SSE,华夏上证50ETF期权1604认购2.05,10000.0,ETF期权,C,欧式,2.05,20160427,20160225,20160427
722,10000149.SH,SSE,华夏上证50ETF期权1509认购3.00,10000.0,ETF期权,C,欧式,3.0,20150923,20150409,20150923
723,10000696.SH,SSE,华夏上证50ETF期权1703认购2.397,10220.0,ETF期权,C,欧式,2.397,20170322,20160816,20170322
724,10000578.SH,SSE,华夏上证50ETF期权1604认购2.10,10000.0,ETF期权,C,欧式,2.1,20160427,20160225,20160427
725,10000420.SH,SSE,华夏上证50ETF期权1510认沽2.20,10000.0,ETF期权,P,欧式,2.2,20151028,20150828,20151028
726,10000163.SH,SSE,华夏上证50ETF期权1506认购3.20,10000.0,ETF期权,C,欧式,3.2,20150624,20150414,20150624
727,10000226.SH,SSE,华夏上证50ETF期权1509认沽3.60,10000.0,ETF期权,P,欧式,3.6,20150923,20150609,20150923
728,10000291.SH,SSE,华夏上证50ETF期权1603认购2.85,10000.0,ETF期权,C,欧式,2.85,20160323,20150723,20160323
729,10000327.SH,SSE,华夏上证50ETF期权1603认购2.30,10000.0,ETF期权,C,欧式,2.3,20160323,20150819,20160323
730,10000068.SH,SSE,华夏上证50ETF期权1504认沽2.60,10000.0,ETF期权,P,欧式,2.6,20150422,20150317,20150422
731,10000031.SH,SSE,华夏上证50ETF期权1509认购2.20,10000.0,ETF期权,C,欧式,2.2,20150923,20150209,20150923
732,10000619.SH,SSE,华夏上证50ETF期权1612认购2.202,10220.0,ETF期权,C,欧式,2.202,20161228,20160428,20161228
733,10000147.SH,SSE,华夏上证50ETF期权1506认购3.00,10000.0,ETF期权,C,欧式,3.0,20150624,20150409,20150624
734,10000516.SH,SSE,华夏上证50ETF期权1601认购2.15,10000.0,ETF期权,C,欧式,2.15,20160127,20160108,20160127
735,10000418.SH,SSE,华夏上证50ETF期权1510认沽2.10,10000.0,ETF期权,P,欧式,2.1,20151028,20150828,20151028
736,10000657.SH,SSE,华夏上证50ETF期权1607认购2.30,10000.0,ETF期权,C,欧式,2.3,20160727,20160705,20160727
737,10000276.SH,SSE,华夏上证50ETF期权1507认沽2.55,10000.0,ETF期权,P,欧式,2.55,20150722,20150630,20150722
738,10000933.SH,SSE,华夏上证50ETF期权1708认购2.45,10000.0,ETF期权,C,欧式,2.45,20170823,20170629,20170823
739,10000934.SH,SSE,华夏上证50ETF期权1708认购2.50,10000.0,ETF期权,C,欧式,2.5,20170823,20170629,20170823
740,10000935.SH,SSE,华夏上证50ETF期权1708认购2.55,10000.0,ETF期权,C,欧式,2.55,20170823,20170629,20170823
741,10000936.SH,SSE,华夏上证50ETF期权1708认购2.60,10000.0,ETF期权,C,欧式,2.6,20170823,20170629,20170823
742,10000937.SH,SSE,华夏上证50ETF期权1708认购2.65,10000.0,ETF期权,C,欧式,2.65,20170823,20170629,20170823
743,10000938.SH,SSE,华夏上证50ETF期权1708认沽2.45,10000.0,ETF期权,P,欧式,2.45,20170823,20170629,20170823
744,10000939.SH,SSE,华夏上证50ETF期权1708认沽2.50,10000.0,ETF期权,P,欧式,2.5,20170823,20170629,20170823
745,10000940.SH,SSE,华夏上证50ETF期权1708认沽2.55,10000.0,ETF期权,P,欧式,2.55,20170823,20170629,20170823
746,10000941.SH,SSE,华夏上证50ETF期权1708认沽2.60,10000.0,ETF期权,P,欧式,2.6,20170823,20170629,20170823
747,10000942.SH,SSE,华夏上证50ETF期权1708认沽2.65,10000.0,ETF期权,P,欧式,2.65,20170823,20170629,20170823
748,10000067.SH,SSE,华夏上证50ETF期权1504认购2.60,10000.0,ETF期权,C,欧式,2.6,20150422,20150317,20150422
749,10000262.SH,SSE,华夏上证50ETF期权1508认购2.65,10000.0,ETF期权,C,欧式,2.65,20150826,20150629,20150826
750,10000350.SH,SSE,华夏上证50ETF期权1508认购2.00,10000.0,ETF期权,C,欧式,2.0,20150826,20150825,20150826
751,10000465.SH,SSE,华夏上证50ETF期权1606认沽2.45,10000.0,ETF期权,P,欧式,2.45,20160622,20151105,20160622
752,10000201.SH,SSE,华夏上证50ETF期权1512认购2.95,10000.0,ETF期权,C,欧式,2.95,20151223,20150506,20151223
753,10000466.SH,SSE,华夏上证50ETF期权1606认沽2.50,10000.0,ETF期权,P,欧式,2.5,20160622,20151105,20160622
754,10000605.SH,SSE,华夏上证50ETF期权1605认购2.25,10000.0,ETF期权,C,欧式,2.25,20160525,20160324,20160525
755,10000665.SH,SSE,华夏上证50ETF期权1608认购2.35,10000.0,ETF期权,C,欧式,2.35,20160824,20160713,20160824
756,10000816.SH,SSE,华夏上证50ETF期权1612认沽2.25,10000.0,ETF期权,P,欧式,2.25,20161228,20161206,20161228
757,10000451.SH,SSE,华夏上证50ETF期权1606认购2.30,10000.0,ETF期权,C,欧式,2.3,20160622,20151029,20160622
758,10000088.SH,SSE,华夏上证50ETF期权1509认沽2.70,10000.0,ETF期权,P,欧式,2.7,20150923,20150319,20150923
759,10000228.SH,SSE,华夏上证50ETF期权1512认沽3.60,10000.0,ETF期权,P,欧式,3.6,20151223,20150609,20151223
760,10000775.SH,SSE,华夏上证50ETF期权1612认沽2.45,10000.0,ETF期权,P,欧式,2.45,20161228,20161129,20161228
761,10000831.SH,SSE,华夏上证50ETF期权1702认购2.20,10000.0,ETF期权,C,欧式,2.2,20170222,20161229,20170222
762,10000832.SH,SSE,华夏上证50ETF期权1702认购2.25,10000.0,ETF期权,C,欧式,2.25,20170222,20161229,20170222
763,10000833.SH,SSE,华夏上证50ETF期权1702认购2.30,10000.0,ETF期权,C,欧式,2.3,20170222,20161229,20170222
764,10000834.SH,SSE,华夏上证50ETF期权1702认购2.35,10000.0,ETF期权,C,欧式,2.35,20170222,20161229,20170222
765,10000835.SH,SSE,华夏上证50ETF期权1702认购2.40,10000.0,ETF期权,C,欧式,2.4,20170222,20161229,20170222
766,10000836.SH,SSE,华夏上证50ETF期权1702认沽2.20,10000.0,ETF期权,P,欧式,2.2,20170222,20161229,20170222
767,10000837.SH,SSE,华夏上证50ETF期权1702认沽2.25,10000.0,ETF期权,P,欧式,2.25,20170222,20161229,20170222
768,10000838.SH,SSE,华夏上证50ETF期权1702认沽2.30,10000.0,ETF期权,P,欧式,2.3,20170222,20161229,20170222
769,10000839.SH,SSE,华夏上证50ETF期权1702认沽2.35,10000.0,ETF期权,P,欧式,2.35,20170222,20161229,20170222
770,10000840.SH,SSE,华夏上证50ETF期权1702认沽2.40,10000.0,ETF期权,P,欧式,2.4,20170222,20161229,20170222
771,10000518.SH,SSE,华夏上证50ETF期权1601认沽2.15,10000.0,ETF期权,P,欧式,2.15,20160127,20160108,20160127
772,10000586.SH,SSE,华夏上证50ETF期权1604认购1.90,10000.0,ETF期权,C,欧式,1.9,20160427,20160226,20160427
773,10000550.SH,SSE,华夏上证50ETF期权1602认沽1.90,10000.0,ETF期权,P,欧式,1.9,20160224,20160127,20160224
774,10001441.SH,SSE,华夏上证50ETF期权1903认购2.156,10202.0,ETF期权,C,欧式,2.156,20190327,20180820,20190327
775,10001442.SH,SSE,华夏上证50ETF期权1903认沽2.156,10202.0,ETF期权,P,欧式,2.156,20190327,20180820,20190327
776,10000562.SH,SSE,华夏上证50ETF期权1609认沽1.95,10000.0,ETF期权,P,欧式,1.95,20160928,20160128,20160928
777,10001231.SH,SSE,华夏上证50ETF期权1809认购2.80,10000.0,ETF期权,C,欧式,2.8,20180926,20180208,20180926
778,10001232.SH,SSE,华夏上证50ETF期权1809认沽2.80,10000.0,ETF期权,P,欧式,2.8,20180926,20180208,20180926
779,10000757.SH,SSE,华夏上证50ETF期权1701认沽2.397,10220.0,ETF期权,P,欧式,2.397,20170125,20161124,20170125
780,10000732.SH,SSE,华夏上证50ETF期权1706认沽2.153,10220.0,ETF期权,P,欧式,2.153,20170628,20161027,20170628
