,high,pre_settle,oi,wind_code,volume,amount,settle,low,trade_date,close,open,change,bopu_symbol,local_symbol,pre_close
2018/3/8,2905.0,2875.4,16581.0,IH1803.CFE,13482.0,11679663180.0,2895.6,2866.0,20180308 00:00:00,2899.8,2885.0,26.8,IH1803|FU|CFFEX,IH1803,2873.0
2018/3/9,2920.8,2895.6,15890.0,IH1803.CFE,12400.0,10798029780.0,2906.4,2888.4,20180309 00:00:00,2908.4,2910.0,8.6,IH1803|FU|CFFEX,IH1803,2899.8
2018/3/12,2934.0,2906.4,14257.0,IH1803.CFE,11936.0,10438402980.0,2912.2,2901.0,20180312 00:00:00,2910.0,2930.2,1.6,IH1803|FU|CFFEX,IH1803,2908.4
2018/3/13,2923.8,2912.2,12625.0,IH1803.CFE,12502.0,10874523660.0,2882.4,2870.4,20180313 00:00:00,2874.8,2914.8,-35.2,IH1803|FU|CFFEX,IH1803,2910.0
2018/3/14,2881.2,2882.4,9194.0,IH1803.CFE,10898.0,9373494660.0,2873.8,2857.2,20180314 00:00:00,2868.2,2870.0,-6.6,IH1803|FU|CFFEX,IH1803,2874.8
2018/3/15,2899.6,2873.8,5411.0,IH1803.CFE,8618.0,7462433460.0,2894.0,2856.4,20180315 00:00:00,2899.2,2856.6,31.0,IH1803|FU|CFFEX,IH1803,2868.2
2018/3/16,2915.2,2893.2,14033.0,IH1804.CFE,11121.0,9654481680.0,2879.2,2861.8,20180316 00:00:00,2864.6,2900.0,-34.6,IH1804|FU|CFFEX,IH1804,2899.0
2018/3/19,2897.6,2879.2,14372.0,IH1804.CFE,11822.0,10208975460.0,2889.8,2855.2,20180319 00:00:00,2897.4,2869.8,32.8,IH1804|FU|CFFEX,IH1804,2864.6
2018/3/20,2908.8,2889.8,14905.0,IH1804.CFE,12068.0,10467987060.0,2900.8,2874.8,20180320 00:00:00,2900.0,2882.2,2.6,IH1804|FU|CFFEX,IH1804,2897.4
2018/3/21,2932.4,2900.8,15235.0,IH1804.CFE,13553.0,11829803340.0,2889.6,2874.2,20180321 00:00:00,2884.0,2931.8,-16.0,IH1804|FU|CFFEX,IH1804,2900.0
2018/3/22,2903.8,2889.6,15770.0,IH1804.CFE,14244.0,12267708720.0,2863.8,2845.2,20180322 00:00:00,2859.0,2894.6,-25.0,IH1804|FU|CFFEX,IH1804,2884.0
2018/3/23,2792.0,2863.8,17249.0,IH1804.CFE,17151.0,14211179280.0,2739.2,2723.4,20180323 00:00:00,2734.4,2785.8,-124.6,IH1804|FU|CFFEX,IH1804,2859.0
2018/3/26,2759.0,2739.2,16852.0,IH1804.CFE,15686.0,12847905840.0,2723.4,2696.2,20180326 00:00:00,2729.6,2750.0,-4.8,IH1804|FU|CFFEX,IH1804,2734.4
2018/3/27,2769.8,2723.4,17014.0,IH1804.CFE,14276.0,11752295640.0,2728.6,2716.0,20180327 00:00:00,2738.2,2765.0,8.6,IH1804|FU|CFFEX,IH1804,2729.6
2018/3/28,2743.0,2728.6,18494.0,IH1804.CFE,16160.0,13102980720.0,2677.6,2668.4,20180328 00:00:00,2669.4,2710.2,-68.8,IH1804|FU|CFFEX,IH1804,2738.2
2018/3/29,2748.0,2677.6,19080.0,IH1804.CFE,18690.0,15084273540.0,2728.0,2645.0,20180329 00:00:00,2733.6,2685.0,64.2,IH1804|FU|CFFEX,IH1804,2669.4
2018/3/30,2738.4,2728.0,17890.0,IH1804.CFE,13521.0,11038652580.0,2716.6,2707.0,20180330 00:00:00,2712.4,2733.0,-21.2,IH1804|FU|CFFEX,IH1804,2733.6
2018/4/2,2753.8,2716.6,18622.0,IH1804.CFE,14365.0,11728965780.0,2702.8,2692.4,20180402 00:00:00,2696.0,2716.6,-16.4,IH1804|FU|CFFEX,IH1804,2712.4
2018/4/3,2711.2,2702.8,18038.0,IH1804.CFE,14644.0,11819169660.0,2694.4,2674.2,20180403 00:00:00,2702.0,2680.4,6.0,IH1804|FU|CFFEX,IH1804,2696.0
2018/4/4,2731.6,2694.4,17487.0,IH1804.CFE,13029.0,10604962740.0,2702.6,2692.2,20180404 00:00:00,2698.0,2709.6,-4.0,IH1804|FU|CFFEX,IH1804,2702.0
2018/4/9,2725.4,2702.6,17385.0,IH1804.CFE,12391.0,10069551720.0,2710.4,2687.8,20180409 00:00:00,2717.8,2708.4,19.8,IH1804|FU|CFFEX,IH1804,2698.0
2018/4/10,2784.2,2710.4,17357.0,IH1804.CFE,15554.0,12796393020.0,2766.2,2710.2,20180410 00:00:00,2781.8,2718.0,64.0,IH1804|FU|CFFEX,IH1804,2717.8
2018/4/11,2801.8,2766.2,15696.0,IH1804.CFE,13741.0,11474394600.0,2780.8,2767.2,20180411 00:00:00,2780.0,2785.2,-1.8,IH1804|FU|CFFEX,IH1804,2781.8
2018/4/12,2786.0,2780.8,15437.0,IH1804.CFE,12505.0,10372016040.0,2751.4,2745.0,20180412 00:00:00,2747.2,2786.0,-32.8,IH1804|FU|CFFEX,IH1804,2780.0
2018/4/13,2769.2,2751.4,14579.0,IH1804.CFE,12714.0,10465227300.0,2726.8,2715.2,20180413 00:00:00,2720.8,2762.8,-26.4,IH1804|FU|CFFEX,IH1804,2747.2
2018/4/16,2723.6,2726.8,13884.0,IH1804.CFE,13142.0,10573233780.0,2663.4,2653.6,20180416 00:00:00,2653.6,2719.2,-67.2,IH1804|FU|CFFEX,IH1804,2720.8
2018/4/17,2687.6,2663.4,12086.0,IH1804.CFE,14510.0,11587713480.0,2648.0,2625.0,20180417 00:00:00,2633.2,2663.2,-20.4,IH1804|FU|CFFEX,IH1804,2653.6
2018/4/18,2666.0,2648.0,9776.0,IH1804.CFE,14428.0,11465774520.0,2654.8,2626.8,20180418 00:00:00,2649.2,2666.0,16.0,IH1804|FU|CFFEX,IH1804,2633.2
2018/4/19,2697.2,2654.8,4599.0,IH1804.CFE,9609.0,7729927620.0,2678.8,2654.0,20180419 00:00:00,2684.4,2662.6,35.2,IH1804|FU|CFFEX,IH1804,2649.2
2018/4/20,2681.0,2678.2,14508.0,IH1805.CFE,13903.0,11052529200.0,2635.8,2625.0,20180420 00:00:00,2636.2,2676.4,-48.2,IH1805|FU|CFFEX,IH1805,2687.8
2018/4/23,2675.0,2635.8,15611.0,IH1805.CFE,15605.0,12436294620.0,2657.6,2632.6,20180423 00:00:00,2665.0,2637.6,28.8,IH1805|FU|CFFEX,IH1805,2636.2
2018/4/24,2743.0,2657.6,16004.0,IH1805.CFE,15858.0,12937843500.0,2725.8,2674.0,20180424 00:00:00,2729.0,2676.8,64.0,IH1805|FU|CFFEX,IH1805,2665.0
2018/4/25,2725.2,2725.8,15093.0,IH1805.CFE,12117.0,9856102080.0,2707.6,2700.6,20180425 00:00:00,2707.2,2717.0,-21.8,IH1805|FU|CFFEX,IH1805,2729.0
2018/4/26,2727.0,2707.6,15916.0,IH1805.CFE,13850.0,11148653160.0,2662.2,2653.2,20180426 00:00:00,2666.6,2720.0,-40.6,IH1805|FU|CFFEX,IH1805,2707.2
2018/4/27,2680.0,2662.2,16014.0,IH1805.CFE,16104.0,12802645920.0,2655.8,2614.6,20180427 00:00:00,2654.0,2679.2,-12.6,IH1805|FU|CFFEX,IH1805,2666.6
2018/5/2,2677.0,2655.8,14837.0,IH1805.CFE,11626.0,9262990680.0,2652.8,2640.0,20180502 00:00:00,2659.6,2671.0,5.6,IH1805|FU|CFFEX,IH1805,2654.0
2018/5/3,2680.0,2652.8,15259.0,IH1805.CFE,13364.0,10642053060.0,2671.0,2629.2,20180503 00:00:00,2665.0,2649.4,5.4,IH1805|FU|CFFEX,IH1805,2659.6
2018/5/4,2674.4,2671.0,14126.0,IH1805.CFE,10910.0,8693836380.0,2648.2,2642.2,20180504 00:00:00,2643.0,2666.8,-22.0,IH1805|FU|CFFEX,IH1805,2665.0
2018/5/7,2686.8,2648.2,14496.0,IH1805.CFE,12572.0,10051889940.0,2682.4,2635.2,20180507 00:00:00,2682.0,2653.6,39.0,IH1805|FU|CFFEX,IH1805,2643.0
2018/5/8,2737.2,2682.4,14060.0,IH1805.CFE,13464.0,10973119080.0,2724.0,2683.2,20180508 00:00:00,2724.2,2687.0,42.2,IH1805|FU|CFFEX,IH1805,2682.0
2018/5/9,2728.6,2724.0,13051.0,IH1805.CFE,10421.0,8493391320.0,2713.6,2706.6,20180509 00:00:00,2718.6,2726.2,-5.6,IH1805|FU|CFFEX,IH1805,2724.2
2018/5/10,2747.2,2713.6,13267.0,IH1805.CFE,11000.0,8999550180.0,2728.0,2713.4,20180510 00:00:00,2734.2,2731.2,15.6,IH1805|FU|CFFEX,IH1805,2718.6
2018/5/11,2746.0,2728.0,12579.0,IH1805.CFE,10371.0,8507002620.0,2730.6,2723.6,20180511 00:00:00,2728.6,2743.2,-5.6,IH1805|FU|CFFEX,IH1805,2734.2
2018/5/14,2765.0,2730.6,12187.0,IH1805.CFE,10859.0,8970761880.0,2751.0,2737.2,20180514 00:00:00,2756.0,2744.4,27.4,IH1805|FU|CFFEX,IH1805,2728.6
2018/5/15,2762.8,2751.0,10501.0,IH1805.CFE,10380.0,8539728900.0,2743.8,2730.4,20180515 00:00:00,2750.0,2761.8,-6.0,IH1805|FU|CFFEX,IH1805,2756.0
2018/5/16,2746.2,2743.8,8630.0,IH1805.CFE,9370.0,7673055420.0,2720.0,2708.4,20180516 00:00:00,2713.8,2739.6,-36.2,IH1805|FU|CFFEX,IH1805,2750.0
2018/5/17,2715.4,2710.0,15488.0,IH1806.CFE,8196.0,6638638080.0,2689.4,2685.0,20180517 00:00:00,2687.2,2715.0,-26.6,IH1806|FU|CFFEX,IH1806,2704.8
2018/5/18,2736.6,2689.4,18903.0,IH1806.CFE,12817.0,10410354840.0,2725.8,2681.6,20180518 00:00:00,2735.2,2694.8,48.0,IH1806|FU|CFFEX,IH1806,2687.2
2018/5/21,2762.6,2725.8,18722.0,IH1806.CFE,13084.0,10768256940.0,2734.2,2726.8,20180521 00:00:00,2734.2,2752.0,-1.0,IH1806|FU|CFFEX,IH1806,2735.2
2018/5/22,2737.0,2734.2,19011.0,IH1806.CFE,11614.0,9458399460.0,2710.6,2697.4,20180522 00:00:00,2714.6,2734.8,-19.6,IH1806|FU|CFFEX,IH1806,2734.2
2018/5/23,2707.4,2710.6,19103.0,IH1806.CFE,12595.0,10146217140.0,2674.6,2663.2,20180523 00:00:00,2664.6,2704.4,-50.0,IH1806|FU|CFFEX,IH1806,2714.6
2018/5/24,2681.0,2674.6,18897.0,IH1806.CFE,11282.0,9019953540.0,2654.6,2647.0,20180524 00:00:00,2649.0,2667.0,-15.6,IH1806|FU|CFFEX,IH1806,2664.6
2018/5/25,2671.6,2654.6,19561.0,IH1806.CFE,11809.0,9407637960.0,2644.8,2636.4,20180525 00:00:00,2646.8,2652.4,-2.2,IH1806|FU|CFFEX,IH1806,2649.0
2018/5/28,2679.6,2644.8,19489.0,IH1806.CFE,13092.0,10455966720.0,2662.4,2645.4,20180528 00:00:00,2664.0,2651.4,17.2,IH1806|FU|CFFEX,IH1806,2646.8
2018/5/29,2666.0,2662.4,19876.0,IH1806.CFE,13945.0,11076821280.0,2647.8,2628.2,20180529 00:00:00,2645.4,2655.8,-18.6,IH1806|FU|CFFEX,IH1806,2664.0
2018/5/30,2626.8,2647.8,19482.0,IH1806.CFE,14743.0,11543269140.0,2602.0,2586.4,20180530 00:00:00,2588.4,2618.0,-57.0,IH1806|FU|CFFEX,IH1806,2645.4
2018/5/31,2647.6,2602.0,18557.0,IH1806.CFE,14864.0,11706789300.0,2640.0,2603.8,20180531 00:00:00,2642.0,2605.0,53.6,IH1806|FU|CFFEX,IH1806,2588.4
2018/6/1,2646.0,2640.0,17731.0,IH1806.CFE,13207.0,10424962440.0,2627.2,2618.6,20180601 00:00:00,2631.6,2637.2,-10.4,IH1806|FU|CFFEX,IH1806,2642.0
2018/6/4,2681.4,2627.2,17609.0,IH1806.CFE,12903.0,10323673680.0,2675.2,2643.0,20180604 00:00:00,2676.2,2645.8,44.6,IH1806|FU|CFFEX,IH1806,2631.6
2018/6/5,2694.6,2675.2,16374.0,IH1806.CFE,12173.0,9780996780.0,2687.0,2664.0,20180605 00:00:00,2685.4,2675.0,9.2,IH1806|FU|CFFEX,IH1806,2676.2
2018/6/6,2685.8,2687.0,15632.0,IH1806.CFE,9587.0,7703672940.0,2677.8,2672.0,20180606 00:00:00,2677.6,2685.4,-7.8,IH1806|FU|CFFEX,IH1806,2685.4
2018/6/7,2710.8,2677.8,15635.0,IH1806.CFE,11858.0,9585443280.0,2687.4,2681.0,20180607 00:00:00,2685.0,2685.0,7.4,IH1806|FU|CFFEX,IH1806,2677.6
2018/6/8,2675.2,2687.4,15104.0,IH1806.CFE,11299.0,8985383340.0,2635.4,2627.0,20180608 00:00:00,2636.6,2675.2,-48.4,IH1806|FU|CFFEX,IH1806,2685.0
2018/6/11,2659.6,2635.4,14039.0,IH1806.CFE,11895.0,9429181440.0,2643.8,2625.8,20180611 00:00:00,2654.0,2633.0,17.4,IH1806|FU|CFFEX,IH1806,2636.6
2018/6/12,2688.6,2643.8,12629.0,IH1806.CFE,12285.0,9831782460.0,2682.0,2644.0,20180612 00:00:00,2678.0,2654.6,24.0,IH1806|FU|CFFEX,IH1806,2654.0
2018/6/13,2677.4,2682.0,9664.0,IH1806.CFE,10025.0,8022291720.0,2662.6,2655.0,20180613 00:00:00,2659.6,2672.0,-18.4,IH1806|FU|CFFEX,IH1806,2678.0
2018/6/14,2688.2,2662.6,6332.0,IH1806.CFE,8430.0,6745224180.0,2665.8,2650.6,20180614 00:00:00,2664.0,2652.4,4.4,IH1806|FU|CFFEX,IH1806,2659.6
2018/6/15,2663.4,2648.6,14958.0,IH1807.CFE,12153.0,9669692460.0,2648.6,2639.2,20180615 00:00:00,2640.0,2646.2,-24.0,IH1807|FU|CFFEX,IH1807,2645.6
2018/6/19,2628.0,2648.6,16274.0,IH1807.CFE,16797.0,13099478880.0,2574.4,2538.6,20180619 00:00:00,2561.8,2613.4,-78.2,IH1807|FU|CFFEX,IH1807,2640.0
2018/6/20,2584.0,2574.4,15375.0,IH1807.CFE,13375.0,10300949040.0,2575.0,2545.4,20180620 00:00:00,2573.0,2560.0,11.2,IH1807|FU|CFFEX,IH1807,2561.8
2018/6/21,2604.8,2575.0,15368.0,IH1807.CFE,13916.0,10773110760.0,2563.0,2548.0,20180621 00:00:00,2553.0,2574.2,-20.0,IH1807|FU|CFFEX,IH1807,2573.0
2018/6/22,2567.8,2563.0,14904.0,IH1807.CFE,12801.0,9789669840.0,2553.8,2536.0,20180622 00:00:00,2559.0,2548.8,6.0,IH1807|FU|CFFEX,IH1807,2553.0
2018/6/25,2572.8,2553.8,15383.0,IH1807.CFE,13012.0,9926803200.0,2519.4,2502.0,20180625 00:00:00,2503.6,2563.8,-55.4,IH1807|FU|CFFEX,IH1807,2559.0
2018/6/26,2499.0,2519.4,16123.0,IH1807.CFE,15245.0,11329352220.0,2473.0,2440.0,20180626 00:00:00,2481.2,2494.0,-22.4,IH1807|FU|CFFEX,IH1807,2503.6
2018/6/27,2492.8,2473.0,16509.0,IH1807.CFE,15805.0,11609668860.0,2420.0,2407.0,20180627 00:00:00,2415.0,2478.4,-66.2,IH1807|FU|CFFEX,IH1807,2481.2
2018/6/28,2445.0,2420.0,16186.0,IH1807.CFE,15679.0,11364596160.0,2405.6,2393.4,20180628 00:00:00,2405.6,2402.6,-9.4,IH1807|FU|CFFEX,IH1807,2415.0
2018/6/29,2464.0,2405.6,15876.0,IH1807.CFE,14628.0,10698705960.0,2457.8,2412.4,20180629 00:00:00,2457.2,2415.6,51.6,IH1807|FU|CFFEX,IH1807,2405.6
2018/7/2,2451.0,2457.8,16120.0,IH1807.CFE,16479.0,11853999840.0,2353.6,2328.6,20180702 00:00:00,2344.4,2450.0,-112.8,IH1807|FU|CFFEX,IH1807,2457.2
2018/7/3,2375.8,2353.6,17421.0,IH1807.CFE,18669.0,13159421880.0,2360.0,2303.0,20180703 00:00:00,2362.6,2370.0,18.2,IH1807|FU|CFFEX,IH1807,2344.4
2018/7/4,2383.0,2360.0,16043.0,IH1807.CFE,14731.0,10415277360.0,2346.4,2338.0,20180704 00:00:00,2346.0,2359.6,-16.6,IH1807|FU|CFFEX,IH1807,2362.6
2018/7/5,2379.0,2346.4,16522.0,IH1807.CFE,16737.0,11813848020.0,2343.6,2325.8,20180705 00:00:00,2347.6,2346.2,1.6,IH1807|FU|CFFEX,IH1807,2346.0
2018/7/6,2405.2,2343.6,16739.0,IH1807.CFE,19240.0,13658981040.0,2385.8,2327.0,20180706 00:00:00,2382.0,2355.2,34.4,IH1807|FU|CFFEX,IH1807,2347.6
2018/7/9,2455.0,2385.8,15911.0,IH1807.CFE,14997.0,10934753520.0,2447.6,2396.2,20180709 00:00:00,2454.4,2398.0,72.4,IH1807|FU|CFFEX,IH1807,2382.0
2018/7/10,2462.2,2447.6,15883.0,IH1807.CFE,13921.0,10208592120.0,2442.4,2428.0,20180710 00:00:00,2449.0,2461.4,-5.4,IH1807|FU|CFFEX,IH1807,2454.4
2018/7/11,2422.0,2442.4,16218.0,IH1807.CFE,15795.0,11403521940.0,2408.8,2382.0,20180711 00:00:00,2410.8,2398.8,-38.2,IH1807|FU|CFFEX,IH1807,2449.0
2018/7/12,2484.0,2408.8,15623.0,IH1807.CFE,14723.0,10845271560.0,2467.8,2411.8,20180712 00:00:00,2464.4,2411.8,53.6,IH1807|FU|CFFEX,IH1807,2410.8
2018/7/13,2473.6,2467.8,14867.0,IH1807.CFE,10966.0,8109198660.0,2465.4,2455.2,20180713 00:00:00,2465.2,2471.2,0.8,IH1807|FU|CFFEX,IH1807,2464.4
2018/7/16,2481.2,2465.4,14389.0,IH1807.CFE,13758.0,10102697760.0,2442.4,2432.0,20180716 00:00:00,2444.8,2464.6,-20.4,IH1807|FU|CFFEX,IH1807,2465.2
2018/7/17,2449.6,2442.4,12519.0,IH1807.CFE,13096.0,9540536400.0,2424.6,2412.4,20180717 00:00:00,2429.2,2445.6,-15.6,IH1807|FU|CFFEX,IH1807,2444.8
2018/7/18,2462.8,2424.6,9423.0,IH1807.CFE,13138.0,9622520100.0,2422.2,2415.6,20180718 00:00:00,2417.4,2443.2,-11.8,IH1807|FU|CFFEX,IH1807,2429.2
2018/7/19,2458.4,2422.2,4765.0,IH1807.CFE,9188.0,6716040120.0,2424.8,2418.4,20180719 00:00:00,2429.8,2433.4,12.4,IH1807|FU|CFFEX,IH1807,2417.4
2018/7/20,2509.4,2423.8,14174.0,IH1808.CFE,15866.0,11671975920.0,2497.6,2407.2,20180720 00:00:00,2499.2,2421.0,69.4,IH1808|FU|CFFEX,IH1808,2431.8
2018/7/23,2534.0,2497.6,14558.0,IH1808.CFE,15563.0,11709078180.0,2527.0,2483.0,20180723 00:00:00,2522.4,2485.4,23.2,IH1808|FU|CFFEX,IH1808,2499.2
2018/7/24,2580.4,2527.0,14415.0,IH1808.CFE,15499.0,11919138120.0,2559.6,2529.0,20180724 00:00:00,2559.0,2530.0,36.6,IH1808|FU|CFFEX,IH1808,2522.4
2018/7/25,2573.0,2559.6,13510.0,IH1808.CFE,11950.0,9165662460.0,2556.2,2548.8,20180725 00:00:00,2555.4,2573.0,-3.6,IH1808|FU|CFFEX,IH1808,2559.0
2018/7/26,2577.6,2556.2,14203.0,IH1808.CFE,13735.0,10480251720.0,2527.2,2523.0,20180726 00:00:00,2525.0,2563.2,-30.4,IH1808|FU|CFFEX,IH1808,2555.4
2018/7/27,2544.0,2527.2,13692.0,IH1808.CFE,12428.0,9428228040.0,2528.4,2515.6,20180727 00:00:00,2529.6,2531.2,4.6,IH1808|FU|CFFEX,IH1808,2525.0
2018/7/30,2565.8,2528.4,14680.0,IH1808.CFE,14835.0,11302038360.0,2529.2,2519.6,20180730 00:00:00,2542.2,2530.8,12.6,IH1808|FU|CFFEX,IH1808,2529.6
2018/7/31,2560.4,2529.2,13907.0,IH1808.CFE,13390.0,10205827140.0,2545.0,2526.0,20180731 00:00:00,2547.6,2538.6,5.4,IH1808|FU|CFFEX,IH1808,2542.2
2018/8/1,2577.6,2545.0,14424.0,IH1808.CFE,17005.0,12951099840.0,2504.4,2485.0,20180801 00:00:00,2485.0,2561.0,-62.6,IH1808|FU|CFFEX,IH1808,2547.6
2018/8/2,2488.6,2504.4,14191.0,IH1808.CFE,17780.0,13058768820.0,2433.8,2410.0,20180802 00:00:00,2435.0,2483.0,-50.0,IH1808|FU|CFFEX,IH1808,2485.0
2018/8/3,2452.0,2433.8,13355.0,IH1808.CFE,14614.0,10663362900.0,2422.4,2406.0,20180803 00:00:00,2406.0,2436.8,-29.0,IH1808|FU|CFFEX,IH1808,2435.0
2018/8/6,2448.0,2422.4,13817.0,IH1808.CFE,16604.0,12057212520.0,2405.8,2391.0,20180806 00:00:00,2408.8,2415.8,2.8,IH1808|FU|CFFEX,IH1808,2406.0
2018/8/7,2483.6,2405.8,13539.0,IH1808.CFE,16162.0,11840743200.0,2469.2,2411.4,20180807 00:00:00,2480.8,2421.6,72.0,IH1808|FU|CFFEX,IH1808,2408.8
2018/8/8,2482.2,2469.2,12776.0,IH1808.CFE,14558.0,10744399440.0,2445.6,2436.0,20180808 00:00:00,2444.6,2478.4,-36.2,IH1808|FU|CFFEX,IH1808,2480.8
2018/8/9,2513.6,2445.6,13150.0,IH1808.CFE,15889.0,11849127480.0,2507.6,2435.0,20180809 00:00:00,2501.4,2437.0,56.8,IH1808|FU|CFFEX,IH1808,2444.6
2018/8/10,2517.8,2507.6,12019.0,IH1808.CFE,12994.0,9748038960.0,2498.6,2481.8,20180810 00:00:00,2500.4,2507.6,-1.0,IH1808|FU|CFFEX,IH1808,2501.4
2018/8/13,2489.2,2498.6,11894.0,IH1808.CFE,14576.0,10771139100.0,2476.0,2438.2,20180813 00:00:00,2477.0,2480.8,-23.4,IH1808|FU|CFFEX,IH1808,2500.4
2018/8/14,2484.4,2476.0,10301.0,IH1808.CFE,13403.0,9911030220.0,2463.2,2450.2,20180814 00:00:00,2470.0,2477.0,-7.0,IH1808|FU|CFFEX,IH1808,2477.0
2018/8/15,2468.6,2463.2,8283.0,IH1808.CFE,12005.0,8768454720.0,2409.6,2398.0,20180815 00:00:00,2404.0,2466.4,-66.0,IH1808|FU|CFFEX,IH1808,2470.0
2018/8/16,2434.6,2408.4,16143.0,IH1809.CFE,13398.0,9661117740.0,2405.8,2360.0,20180816 00:00:00,2405.0,2370.0,1.0,IH1809|FU|CFFEX,IH1809,2401.2
2018/8/17,2432.0,2405.8,18059.0,IH1809.CFE,14607.0,10509876120.0,2376.6,2362.0,20180817 00:00:00,2369.8,2429.8,-35.2,IH1809|FU|CFFEX,IH1809,2405.0
2018/8/20,2413.6,2376.6,19239.0,IH1809.CFE,17753.0,12739365960.0,2402.4,2370.4,20180820 00:00:00,2411.0,2385.4,41.2,IH1809|FU|CFFEX,IH1809,2369.8
2018/8/21,2464.6,2402.4,18416.0,IH1809.CFE,16937.0,12411958980.0,2451.0,2410.8,20180821 00:00:00,2448.6,2412.6,37.6,IH1809|FU|CFFEX,IH1809,2411.0
2018/8/22,2455.8,2451.0,18021.0,IH1809.CFE,13351.0,9792156960.0,2445.8,2432.0,20180822 00:00:00,2449.8,2452.2,1.2,IH1809|FU|CFFEX,IH1809,2448.6
2018/8/23,2476.6,2445.8,19492.0,IH1809.CFE,18102.0,13329275640.0,2463.0,2428.8,20180823 00:00:00,2455.4,2452.8,5.6,IH1809|FU|CFFEX,IH1809,2449.8
2018/8/24,2496.0,2463.0,19391.0,IH1809.CFE,17970.0,13276396920.0,2477.6,2435.0,20180824 00:00:00,2474.6,2447.0,19.2,IH1809|FU|CFFEX,IH1809,2455.4
2018/8/27,2522.2,2477.6,18796.0,IH1809.CFE,16357.0,12276897360.0,2516.2,2479.8,20180827 00:00:00,2519.0,2490.4,44.4,IH1809|FU|CFFEX,IH1809,2474.6
2018/8/28,2534.0,2516.2,18057.0,IH1809.CFE,12843.0,9696753360.0,2508.0,2503.0,20180828 00:00:00,2508.0,2524.4,-11.0,IH1809|FU|CFFEX,IH1809,2519.0
2018/8/29,2515.4,2508.0,17976.0,IH1809.CFE,11482.0,8631136260.0,2503.8,2498.8,20180829 00:00:00,2505.0,2504.4,-3.0,IH1809|FU|CFFEX,IH1809,2508.0
2018/8/30,2522.8,2503.8,18231.0,IH1809.CFE,13693.0,10256125560.0,2482.8,2478.0,20180830 00:00:00,2483.2,2509.8,-21.8,IH1809|FU|CFFEX,IH1809,2505.0
2018/8/31,2494.8,2482.8,18626.0,IH1809.CFE,16164.0,11996932020.0,2475.2,2455.2,20180831 00:00:00,2471.0,2465.2,-12.2,IH1809|FU|CFFEX,IH1809,2483.2
2018/9/3,2472.8,2475.2,18406.0,IH1809.CFE,13978.0,10313210940.0,2462.6,2442.8,20180903 00:00:00,2461.0,2462.0,-10.0,IH1809|FU|CFFEX,IH1809,2471.0
2018/9/4,2511.2,2462.6,19069.0,IH1809.CFE,17484.0,12996608760.0,2502.8,2448.2,20180904 00:00:00,2502.0,2462.2,41.0,IH1809|FU|CFFEX,IH1809,2461.0
2018/9/5,2495.4,2502.8,18260.0,IH1809.CFE,16064.0,11902004520.0,2446.6,2432.0,20180905 00:00:00,2433.8,2490.6,-68.2,IH1809|FU|CFFEX,IH1809,2502.0
2018/9/6,2452.0,2446.6,19003.0,IH1809.CFE,16536.0,12062647860.0,2417.4,2407.0,20180906 00:00:00,2413.0,2432.0,-20.8,IH1809|FU|CFFEX,IH1809,2433.8
2018/9/7,2461.8,2417.4,18099.0,IH1809.CFE,17562.0,12853509840.0,2437.8,2415.0,20180907 00:00:00,2441.6,2426.8,28.6,IH1809|FU|CFFEX,IH1809,2413.0
2018/9/10,2445.8,2437.8,17122.0,IH1809.CFE,13760.0,10006431120.0,2418.8,2413.0,20180910 00:00:00,2417.8,2434.0,-23.8,IH1809|FU|CFFEX,IH1809,2441.6
2018/9/11,2429.8,2418.8,17569.0,IH1809.CFE,15003.0,10846398240.0,2398.4,2389.0,20180911 00:00:00,2398.4,2418.8,-19.4,IH1809|FU|CFFEX,IH1809,2417.8
2018/9/12,2405.0,2398.4,17150.0,IH1809.CFE,14373.0,10301415840.0,2388.8,2376.0,20180912 00:00:00,2384.6,2390.0,-13.8,IH1809|FU|CFFEX,IH1809,2398.4
2018/9/13,2426.4,2388.8,16988.0,IH1809.CFE,16792.0,12123013140.0,2412.2,2386.8,20180913 00:00:00,2419.6,2419.8,35.0,IH1809|FU|CFFEX,IH1809,2384.6
2018/9/14,2438.4,2412.2,15506.0,IH1809.CFE,13591.0,9895031220.0,2428.6,2413.8,20180914 00:00:00,2427.4,2424.4,7.8,IH1809|FU|CFFEX,IH1809,2419.6
2018/9/17,2420.0,2428.6,14501.0,IH1809.CFE,11126.0,8034162360.0,2405.6,2399.0,20180917 00:00:00,2400.8,2417.2,-26.6,IH1809|FU|CFFEX,IH1809,2427.4
2018/9/18,2468.0,2405.6,13576.0,IH1809.CFE,15514.0,11298394500.0,2457.2,2392.0,20180918 00:00:00,2465.0,2392.0,64.2,IH1809|FU|CFFEX,IH1809,2400.8
2018/9/19,2506.6,2457.2,10142.0,IH1809.CFE,14002.0,10427804160.0,2493.0,2458.8,20180919 00:00:00,2486.0,2458.8,21.0,IH1809|FU|CFFEX,IH1809,2465.0
2018/9/20,2504.2,2493.0,4905.0,IH1809.CFE,8349.0,6246356520.0,2489.8,2486.0,20180920 00:00:00,2491.0,2491.2,5.0,IH1809|FU|CFFEX,IH1809,2486.0
2018/9/21,2596.0,2493.6,17602.0,IH1810.CFE,17763.0,13525074000.0,2576.4,2496.0,20180921 00:00:00,2595.0,2506.6,104.0,IH1810|FU|CFFEX,IH1810,2496.8
